work_title,sentence,sentence_length
சோனாவின்_பயணம்,﻿நேரு பால புத்தகாலயம் இருபத்தைந்து சோனாவின் பயணம் தாரா திவாரி தமிழாக்கம் அழ.,10
சோனாவின்_பயணம்,அன்று வெய்யில் மிகவும் கடுமையாக இருந்தது.,5
சோனாவின்_பயணம்,"பிரகாசமான சூரிய வெளிச்சத்தில், சுட்டுப் பொசுக்கும் மஞ்சள் நிற மணல் பளபளத்தது.",9
சோனாவின்_பயணம்,"திடீரென்று சோனா நின்றது மணலில் பாதங்களைப் புதைத்துக் கொண்டு, என்னால் இனி கொஞ்சம் கூட நடக்க முடியாது.",13
சோனாவின்_பயணம்,ஒரே தாகமாக இருக்கிறது.,3
சோனாவின்_பயணம்,எனக்குத் தண்ணீர் வேண்டும் என்று முணுமுணுத்தது.,5
சோனாவின்_பயணம்,"உடனே அம்மா ஒட்டகம் கீழே குனிந்து அதைப் பார்த்து, கண்ணே, நீ தாகமாயிருப்பாய் என்பது எனக்குத் தெரியும்.",13
சோனாவின்_பயணம்,"அதோ பார், தண்ணிர் !",3
சோனாவின்_பயணம்,வெகு அருகில் உள்ளது என்று கூறியது.,5
சோனாவின்_பயணம்,﻿ சிறிது தூரத்தில் வரிசையாக இருந்த மரங்களை நோக்கி அது தன் கழுத்தை நீட்டிப் பார்த்தது.,12
சோனாவின்_பயணம்,"பிறகு, அதோ, அந்த மரங்கள் உனக்குத் தெரிகிறதா?",6
சோனாவின்_பயணம்,"பாலைவனத்தில் எங்கேனும் மரங்கள் இருந்தால், அங்கே நீர் இருக்கும்.",7
சோனாவின்_பயணம்,அங்கே ஒரு கிராமம்கூட இருக்கலாம்.,4
சோனாவின்_பயணம்,"எப்படி இருந்தாலும், அங்கே மற்ற மிருகங்கள் இருக்கும்.",6
சோனாவின்_பயணம்,நீ அவற்றுடன் விளையாடலாம்.,3
சோனாவின்_பயணம்,"வா, போகலாம் என்றது.",3
சோனாவின்_பயணம்,﻿ என்ன அழகு ! என்று கூறி சோனா வேகமாக நடக்கத் தொடங்கியது.,9
சோனாவின்_பயணம்,விரைவில் அவை அந்த மரங்கள் இருந்த இடத்தை அடைந்தன.,7
சோனாவின்_பயணம்,அம்மா தன்னுடைய தலையைத் தூக்கி மோப்பம் பிடித்தது.,6
சோனாவின்_பயணம்,"பிறகு, இடது புறம் திரும்பி, இந்த வழியாக வா.",7
சோனாவின்_பயணம்,தண்ணிர் வெகு அருகில் இருப்பதை மோப்பத்தால் கண்டுபிடித்து விட்டேன் என்றது.,8
சோனாவின்_பயணம்,"உயரமான மரங்களுக்கும், அடர்ந்த புதர்களுக்கும் நடுவே, தெளிந்த குளிர்ச்சியான நீர் நிரம்பிய ஒரு குளத்தை அவை கண்டன.",13
சோனாவின்_பயணம்,"குனிந்து, அந்நீரை வேகமாகக் குடித்தன.",4
சோனாவின்_பயணம்,"அருகிலே ஒரு மரத்தில் உட்கார்ந்திருந்த காகம், அவைகளைக் கவனித்துக்கொண்டிருந்தது.",7
சோனாவின்_பயணம்,"சோனாவும், அதன் அம்மாவும் தண்ணீர் குடித்து முடித்ததும், அடேயப்பா !",7
சோனாவின்_பயணம்,"நீங்கள் எவ்வளவு தண்ணிர் குடிக்கிறீர்கள்? என்று பெருமூச்சு விட்டது, காகம்.",8
சோனாவின்_பயணம்,குடித்துக் குடித்தே இந்தக் குளத்தைப் பொட்டலாக்கி விடுவீர்கள் போலிருக்கிறதே ! என்றது.,8
சோனாவின்_பயணம்,﻿ இதைக் கேட்டுச் சிரித்தது அம்மா ஒட்டகம்.,6
சோனாவின்_பயணம்,எங்களால் அப்படிச் செய்ய முடியாது.,4
சோனாவின்_பயணம்,"ஆனாலும், நீ சொன்னதில் உண்மை இருக்கிறது.",5
சோனாவின்_பயணம்,ஒட்டகங்களாகிய நாங்கள் ஒரே நேரத்தில் நிறைய நிறையத் தண்ணிர் குடிப்போம். ஏன்? என்று கேட்டது காகம்.,12
சோனாவின்_பயணம்,நாங்கள் பெரும்பாலும் பாலைவனத்தில்தான் வசிக்கிறோம்.,4
சோனாவின்_பயணம்,அங்கு தண்ணிர் கிடைப்பது அரிது.,4
சோனாவின்_பயணம்,ஆனால் நாங்கள் அதைப் பற்றிக் கவலைப்படுவதில்லை.,5
சோனாவின்_பயணம்,"ஏனென்றால், தண்ணீரே இல்லாமல் எங்களால் பல நாட்கள் இருக்க முடியும்.",8
சோனாவின்_பயணம்,நாங்கள் எங்களுடைய வயிற்றில் நீரைச் சேமித்து வைக்கத் தனியாக ஒர் அறை உள்ளது.,10
சோனாவின்_பயணம்,"அது தவிர, எப்போது எங்களுக்கு நீர் கிடைக்கவில்லையோ அப்போது எங்கள் உடலே நீரை உற்பத்தி செய்யும்.",12
சோனாவின்_பயணம்,நாங்கள் இதற்குமுன் எப்போது நீர் குடித்தோம் என்று உனக்குத் தெரியுமா? எப்போது? என்று கேட்டது காகம்.,12
சோனாவின்_பயணம்,அதிசயமான இந்த மிருகங்களைப் பற்றித் தெரிந்துகொள்ள அதற்கு ஆவல்.,7
சோனாவின்_பயணம்,ஐந்து நாட்களுக்கு முன்பு என்று பதில் கூறியது அம்மா ஒட்டகம்.,8
சோனாவின்_பயணம்,"என்ன ஐந்து நாட்களா ! என்று ஆச்சரியத்துடன் கூவிய காகம், மற்ற மிருகங்களிடம் இதைப் பற்றிச் சொல்வதற்காகப் பறந்து சென்றது.",14
சோனாவின்_பயணம்,﻿ இதைக் கேட்ட சோனாக்குப் பெருமையாக இருந்தது.,6
சோனாவின்_பயணம்,"நாம் மிகவும் சிறந்தவர்கள் இல்லையா, அம்மா என்றது.",6
சோனாவின்_பயணம்,"நிச்சயமாக என்றது அம்மா, இரண்டு ஒட்டகங்களும் மர நிழலில் உட்கார்ந்தன.",8
சோனாவின்_பயணம்,"உடனே, அம்மாவுக்குத் தூக்கம் வந்து விட்டது.",5
சோனாவின்_பயணம்,"சோனா, நீயும் தூங்கு என்றது.",4
சோனாவின்_பயணம்,"இல்லை அம்மா, நான் சுற்றிப் பார்க்கப் போகிறேன். என்று கூறி விட்டுப் புறப்பட்டது, சோனா.",11
சோனாவின்_பயணம்,﻿ இதற்குள் அந்தக் காகம் ஒட்டகங்களைப் பற்றிய செய்தியைப் பரப்பி விட்டது.,9
சோனாவின்_பயணம்,காகம் சொன்னதை வயதான மிருகங்கள் அலட்சியப்படுத்தின.,5
சோனாவின்_பயணம்,ஆனால் குட்டி மிருகங்களோ அந்த அதிசய மிருகங்களைக் காண உடனே புறப்பட்டு விட்டன.,10
சோனாவின்_பயணம்,﻿ அவை சோனா அலைந்து கொண்டிருப்பதைப் பார்த்தன.,6
சோனாவின்_பயணம்,"வாயாடி முயல் புதரிலிருந்து வெளியே குதித்து, பின்னங்கால்களின் மேல் உட்கார்ந்து கொண்டு, சோனாவை உற்றுப் பார்த்தது.",12
சோனாவின்_பயணம்,திடீரென்று அது உரக்கச் சிரித்தது.,4
சோனாவின்_பயணம்,"எதற்காகச் சிரிக்கிறாய்? என்று சோனா, கோபத்துடன் கேட்டது.",6
சோனாவின்_பயணம்,நீ பார்ப்பதற்கு மிகவும் வேடிக்கையாக இருக்கிறாய்.,5
சோனாவின்_பயணம்,நீ ஓர் அதிசயமான மிருகம் என்று காகம் சொன்னது.,7
சோனாவின்_பயணம்,ஆனால் நீ அதிசயமாகவா இருக்கிறாய்?,4
சோனாவின்_பயணம்,"அவலட்சணமாக, அசிங்கமாக இருக்கிறாய்.",3
சோனாவின்_பயணம்,"நீள நீளமான கால்கள், வேடிக்கையான கூனல் முதுகு, நெட்டைக் கழுத்து... ஹஹ்ஹஹ்ஹா என்று கூறிச் சிரித்தது, முயல்.",13
சோனாவின்_பயணம்,"﻿ ஆடு, பன்றி, மான், நரி போன்ற மற்ற மிருகங்களும் சிரிக்க ஆரம்பித்தன.",10
சோனாவின்_பயணம்,அவை சோனாவைச் சுற்றி நின்று கொண்டு கேலி செய்ய ஆரம்பித்தன.,8
சோனாவின்_பயணம்,உன் பெயர் என்ன?,3
சோனாவின்_பயணம்,"உன் முதுகிலே பெரிதாகப் புடைத்து இருக்கிறதே, அது என்ன?",7
சோனாவின்_பயணம்,"இனி, உன்னை நாங்கள் கூனன் என்று தான் கூப்பிடுவோம். என்று கூறி பன்றி சிரித்தது.",11
சோனாவின்_பயணம்,நாம் இதைத் தட்டைக் கால் என்று கூப்பிடுவோம்.,6
சோனாவின்_பயணம்,"இதோ பாருங்கள், அருவருப்பான, நீளமான கால்கள், வேடிக்கையான தட்டையான பாதங்கள்? என்று கூறியது ஆடு.",11
சோனாவின்_பயணம்,ஆடு இப்படிக் கூறிக் கொண்டே மேலும் கீழும் குதித்த வாறு அழகான தன் மெல்லிய கால்களைக் காட்டியது.,13
சோனாவின்_பயணம்,இதனுடைய நெட்டைக் கழுத்தைப் பற்றி என்ன சொல்வது?,6
சோனாவின்_பயணம்,"? என்று கூறிச் சிரித்து விட்டு, இதனுடைய வாலைப் பார்த்தீர்களா? என்று கூறிச் சோனாவின் குட்டையான வாலைச் சுட்டிக்காட்டியது நரி.",14
சோனாவின்_பயணம்,"பிறகு, என்னுடைய அழகான வாலைப் பாருங்கள் என்று பெருமையுடன் கூறித் தன்னுடைய அடர்த்தியான வாலை அசைத்துக் காட்டியது.",13
சோனாவின்_பயணம்,ஏன் அதைக் கேலி செய்கிறீர்கள்?,4
சோனாவின்_பயணம்,"என்னுடைய வாலைப் பாருங்கள், இதுவும் அது மாதிரி சின்னதுதான் என்றது, அன்பும் பண்பும் கொண்ட மான்.",12
சோனாவின்_பயணம்,"﻿ பாவம், சோனாவுக்கு என்ன சொல்வதென்றே தெரிய வில்லை.",7
சோனாவின்_பயணம்,மிகுந்த வருத்தத்துடனும் கோபத்துடனும் அம்மா விடம் ஓடியது.,6
சோனாவின்_பயணம்,"போகும்போது, அவற்றின் சிரிப்பொலி காதில் விழுந்து கொண்டேயிருந்தது.",6
சோனாவின்_பயணம்,மான் ஒன்றுதான் அதைக் கேலி செய்ய வில்லை.,6
சோனாவின்_பயணம்,"அம்மாவைப் பார்த்ததும், சோனா ஓ என்று அழ ஆரம்பித்து விட்டது.",8
சோனாவின்_பயணம்,என்ன? என்று அம்மா கேட்டது.,4
சோனாவின்_பயணம்,சோனா மேலும் மேலும் அழ ஆரம்பித்தது.,5
சோனாவின்_பயணம்,கண்ணீர் தாரை தாரையாக வழிந்தது.,4
சோனாவின்_பயணம்,எனக்கு அந்த மிருகங்களைப் பிடிக்கவில்லை.,4
சோனாவின்_பயணம்,அவை மிகவும் பொல்லாதவை என்றது சோனா.,5
சோனாவின்_பயணம்,அவைகள் எல்லாம் என்னைக் கேலி செய்தன.,5
சோனாவின்_பயணம்,கூனன் தட்டைக்கால் என்று எனக்குப் பட்டப்பெயர் கொடுத்து அழைத்தன.,7
சோனாவின்_பயணம்,"நான் இனி அவைகளுடன் விளையாடவே மாட்டேன். என்று அழுதுகொண்டே, நடந்தவற்றையெல்லாம் அம்மாவிடம் கூறியது.",10
சோனாவின்_பயணம்,"அழாதே, அவை உன்னைப் பார்த்து, விளையாட்டுத் தனமாகச் சிரிக்கின்றன.",7
சோனாவின்_பயணம்,நமக்கு ஏன் திமில் இருக்கிறது என்பது அவைகளுக்குத் தெரியாது.,7
சோனாவின்_பயணம்,"தெரிந்தால், எங்களுக் கும் திமில் வேண்டும், என்று அவை கேட்கும்.",8
சோனாவின்_பயணம்,"ஏன், நம்மைப் போல் தட்டையான கால்கள் கூட வேண்டுமென்று ஆசைப்படும் என்றது அம்மா.",10
சோனாவின்_பயணம்,நாம் கொழுப்பைச் சேமித்து வைப்பது நம்முடைய திமிலில்தான்.,6
சோனாவின்_பயணம்,நமக்கு எதுவுமே சாப்பிடக் கிடைக்காத நாட்களில் அந்தக் கொழுப்புத்தான் நமது உணவாகும் என்றது அம்மா.,11
சோனாவின்_பயணம்,பாலேவனத்தில் சில நாட்களில் நமக்கு மிக மிகக் குறைவான உணவே கிடைக்கும்.,9
சோனாவின்_பயணம்,சிலசமயம் கொஞ்சம் கூட உணவு கிடைக்காது.,5
சோனாவின்_பயணம்,"அப்போது, பசியால் வாடி வதங்காமல் நம்மைப் பாதுகாப்பது இந்தக் கொழுப்புத் தான்.",9
சோனாவின்_பயணம்,﻿ அப்படியானால் நம்முடைய நீளமான கால்களும் அருவருப்பான தட்டைப் பாதங்களும் எதற்காக உள்ளன? என்று கேட்டது சோனா.,13
சோனாவின்_பயணம்,அவற்றை அருவருப்பானவை என்று சொல்லாதே.,4
சோனாவின்_பயணம்,அவை மிகவும் பயனுள்ளவை.,3
சோனாவின்_பயணம்,"நம்முடைய நீண்ட கால்களால், நாம் வேகமாக நடக்கலாம்.",6
சோனாவின்_பயணம்,"நம்முடைய பாதங்கள் வட்ட மாகவும், தட்டையாகவும் இல்லாதிருந்தால், அவை மணலில் புதைந்து சிக்கிக்கொள்ளும்.",10
சோனாவின்_பயணம்,இதெல்லாம் மற்ற மிருகங்களுக்குத் தெரியாது.,4
சோனாவின்_பயணம்,"தெரிந்தால், அவை நம்மீது பொறாமைப்படும் என்றது அம்மா.",6
சோனாவின்_பயணம்,"சரி, நம்முடைய நீண்ட கழுத்தால் என்ன பயன்? என்று மிகுந்த மகிழ்ச்சியோடு சோனா கேட்டது.",11
சோனாவின்_பயணம்,நமது கால்கள் நீளமாக இருக்கின்றன.,4
சோனாவின்_பயணம்,அதனால் கழுத்தும் நீளமாகத் தானே இருக்க வேண்டும்?,6
சோனாவின்_பயணம்,இல்லாதுபோனல் எப்படி நாம் நிலத்தில் உள்ளதை எடுப்போம்?,6
சோனாவின்_பயணம்,"மேலும், நம் முடைய நீளமான கழுத்து உயரமான மரங்களில் உள்ள இலைகளைப் பறிக்கவும், வெகு தூரம் பார்க்கவும் உதவுகிறது.",14
சோனாவின்_பயணம்,"நம் முடைய திமில், நீளமான கால்கள், தட்டையான பாதம், நீண்ட கழுத்து எல்லாமே நமக்கு மிகவும் பயன்படுகின்றன.",13
சோனாவின்_பயணம்,அவைகளுக்காக நீ பெருமைப்பட வேண்டும் என்று பதில் கூறியது அம்மா.,8
சோனாவின்_பயணம்,"இப்போது, சோனா மிகுந்த மகிழ்ச்சி அடைந்தது.",5
சோனாவின்_பயணம்,அம்மா தனக்காக ஒடித்து வைத்திருந்த பசுமையான இலைகளேயெல்லாம் சோனா தின்றது.,8
சோனாவின்_பயணம்,பிறகு அது தூங்கி விட்டது.,4
சோனாவின்_பயணம்,﻿ மறுநாள் அது மறுபடியும் புறப்பட்டது.,5
சோனாவின்_பயணம்,"முயல், நரி, பன்றி, ஆடு முதலியவை விளையாடிக்கொண்டிருந்தன.",6
சோனாவின்_பயணம்,சோனா அவைகளைத் திரும்பிக் கூடப் பார்க்கவில்லை.,5
சோனாவின்_பயணம்,தலையை உயர்த்திக்கொண்டு அது தன் வழியே சென்றது.,6
சோனாவின்_பயணம்,சோனா அவைகளைக் கவனிக்கவே இல்லே.,4
சோனாவின்_பயணம்,அது நடந்து கொண்டே இருந்தது.,4
சோனாவின்_பயணம்,வழியிலே உள்ள குளக்கரையில் ஒர் அத்தி மரம் இருந்தது.,7
சோனாவின்_பயணம்,அதில் பழுத்திருந்த பெரிய பழங்கள் ஆசையைத் தூண்டின.,6
சோனாவின்_பயணம்,சோனா தன் தலையை உயர்த்தி சில அத்திப் பழங்களைப் பறித்து ருசி பார்த்தது.,10
சோனாவின்_பயணம்,பழத்தின் அழகைப் போலவே அதன் ருசியும் மிக நன்றாக இருந்தது.,8
சோனாவின்_பயணம்,சோனா வயிறு நிறையத் தின்றது.,4
சோனாவின்_பயணம்,மற்ற மிருகங்கள் அதைக் கவனித்தன.,4
சோனாவின்_பயணம்,அவை எல்லாமே அத்திப் பழம் தின்ன ஆசைப்பட்டன.,6
சோனாவின்_பயணம்,"ஆனால், கிளைகள் மிக உயரத்தில் இருந்தன.",5
சோனாவின்_பயணம்,நாம் பக்குவமாகக் கேட்டால் அது நமக்குக் கொஞ்சம் பழங்கள் தந்தாலும் தரும் என்றது மான்.,11
சோனாவின்_பயணம்,நான் அதைக் கேட்கப் போவதில்லை.,4
சோனாவின்_பயணம்,நமக்கு வேண்டிய பழங்களை நான் பறித்துத் தருகிறேன்.,6
சோனாவின்_பயணம்,என்னால் எதில் வேண்டுமானலும் ஏற முடியும் என்பதுதான் உங்களுக்குத் தெரியுமே ! என்று கர்வத்துடன் கூறியது ஆடு.,12
சோனாவின்_பயணம்,கழுத்தை நீட்டி நீட்டிப் பார்த்தது.,4
சோனாவின்_பயணம்,"அப்போது, பாவம், அது தடுமாறிக் குளத்திற்குள் விழுந்து விட்டது.",7
சோனாவின்_பயணம்,! என்று அது கதறியது.,3
சோனாவின்_பயணம்,﻿ அதனுடைய நண்பர்கள் எல்லாம் குளக்கரைக்கு ஒடி வந்தன.,7
சோனாவின்_பயணம்,"ஆனால், அவைகளால் அதற்கு உதவ முடியவில்லை.",5
சோனாவின்_பயணம்,எல்லாமே மிகச் சிறிய மிருகங்கள்.,4
சோனாவின்_பயணம்,அவைகளால் எப்படி ஆட்டை நீரிலிருந்து வெளியேற்ற முடியும்?,6
சோனாவின்_பயணம்,அவை திரும்பிச் சோனாவைப் பார்த்தன.,4
சோனாவின்_பயணம்,நீ மிகவும் பெரியவன்.,3
சோனாவின்_பயணம்,தயவுசெய்து அதற்கு உதவி செய் என்று எல்லாம் ஒன்று கூடிக் கெஞ்சின.,9
சோனாவின்_பயணம்,உடனேயே சோனா குளத்திற்குள் இறங்கியது.,4
சோனாவின்_பயணம்,என்னுடைய முதுகிலே ஏறிக்கொள் என்று கூறிக் குனிந்து கொண்டது.,7
சோனாவின்_பயணம்,ஆடு நன்றியுடன் அதன் முதுகில் ஏறிக் கொண்டது.,6
சோனாவின்_பயணம்,சோனா பத்திரமாக அதைக் கரை சேர்த்தது.,5
சோனாவின்_பயணம்,﻿ மிகவும் நன்றி.,3
சோனாவின்_பயணம்,நீ மிக மிக நல்லவன்.,4
சோனாவின்_பயணம்,நான் உன்னைக் கேலி செய்ததற்கு மன்னித்து விடு.,6
சோனாவின்_பயணம்,நாம் நண்பர்களாக இருப்போம் என்றது ஆடு.,5
சோனாவின்_பயணம்,சரி வா எங்களுடன் விளையாடலாம்.,4
சோனாவின்_பயணம்,"நீ ஆட்டை ஏற்றிச் சென்றாயே, அதேபோல் எனக்கும் ஒரு சவாரி கொடு என்றது முயல்.",11
சோனாவின்_பயணம்,வா என்று மகிழ்ச்சியுடன் அழைத்தது சோனா.,5
சோனாவின்_பயணம்,அன்றிலிருந்து அவைகள் யாவும் நல்ல நண்பர்களாகி விட்டன.,6
